"cod_unico","hda_nombre","NDVI","NBR","Alerta_Combustion"
"PR08011300414A",NA,NA,NA,NA
"PR08011300414A",NA,NA,NA,NA
"PR08011300414A",NA,NA,NA,NA
"PR08011300414A",NA,NA,NA,NA
"PR08011300414A",NA,NA,NA,NA
"PR08011300414A",NA,0.476259289892635,0.288021600080861,"INTERMEDIA"
"PR08012100052C",NA,NA,NA,NA
"PR08012100052C",NA,NA,NA,NA
"PR08010100014A",NA,NA,NA,NA
"PR08010100014A",NA,NA,NA,NA
"PR08010100014A",NA,NA,NA,NA
"PR08015100001B",NA,0.614699386815537,0.291666559473359,"BAJA (Cultivo Sano/Húmedo)"
"PR08015100001B",NA,0.500724885880695,0.09982377004367,"INTERMEDIA"
"PR08015100003B",NA,0.798854748038288,0.631154046416009,"BAJA (Cultivo Sano/Húmedo)"
"PR08015100003B",NA,0.618201244359624,0.510547635575821,"BAJA (Cultivo Sano/Húmedo)"
"PR08010400152C",NA,0.792455290761436,0.686272786808963,"BAJA (Cultivo Sano/Húmedo)"
"PR08010400152C",NA,0.776244262668343,0.698951183826221,"BAJA (Cultivo Sano/Húmedo)"
"PR080169000001",NA,NA,NA,NA
"PR080169000001",NA,NA,NA,NA
"PR080120000041",NA,NA,NA,NA
"PR080120000041",NA,NA,NA,NA
"PR082512000001",NA,NA,NA,NA
"PR082512000001",NA,NA,NA,NA
"PR082512000003",NA,NA,NA,NA
"PR082512000003",NA,NA,NA,NA
"PR08011300405A",NA,0.126161242655305,-0.210760802631067,"ALTA (Extrema Resequedad)"
"PR08011300405A",NA,0.139508659144243,-0.234168398245372,"ALTA (Extrema Resequedad)"
"PR08011300405A",NA,0.115018289762261,-0.217144910755565,"ALTA (Extrema Resequedad)"
"PR08011300407B",NA,NA,NA,NA
"PR08011300407B",NA,NA,NA,NA
"PR080120000040",NA,NA,NA,NA
"PR080120000040",NA,NA,NA,NA
"PR080120000040",NA,NA,NA,NA
"PR08012000040A",NA,NA,NA,NA
"PR08012000040A",NA,NA,NA,NA
"PR08012000041A",NA,NA,NA,NA
"PR08012000041A",NA,NA,NA,NA
"PR08012000041A",NA,NA,NA,NA
"PR080107000308",NA,NA,NA,NA
"PR080107000308",NA,NA,NA,NA
"PR080107000308",NA,NA,NA,NA
"PR080107000308",NA,NA,NA,NA
"PR080107000308",NA,NA,NA,NA
"PR080107000309",NA,NA,NA,NA
"PR080107000309",NA,NA,NA,NA
"PR080107000309",NA,NA,NA,NA
"PR08010700305B",NA,NA,NA,NA
"PR08010700310B",NA,NA,NA,NA
"PR080107000307",NA,NA,NA,NA
"PR080107000307",NA,NA,NA,NA
"PR080107000307",NA,NA,NA,NA
"PR080107000307",NA,NA,NA,NA
"PR080107000303",NA,NA,NA,NA
"PR080107000303",NA,NA,NA,NA
"PR080107000303",NA,NA,NA,NA
"PR080107000303",NA,NA,NA,NA
"PR080107000303",NA,NA,NA,NA
"PR080107000303",NA,NA,NA,NA
"PR080107000302",NA,NA,NA,NA
"PR080107000302",NA,NA,NA,NA
"PR080107000302",NA,NA,NA,NA
"PR080107000304",NA,NA,NA,NA
"PR080107000304",NA,NA,NA,NA
"PR080107000304",NA,NA,NA,NA
"PR080107000304",NA,NA,NA,NA
"PR080107000304",NA,NA,NA,NA
"PR080107000304",NA,NA,NA,NA
"PR08015500009A",NA,0.0968035307106005,0.0181926163603041,"ALTA (Extrema Resequedad)"
"PR08015500009A",NA,0.202048485725684,0.00842128137594936,"ALTA (Extrema Resequedad)"
"PR08015500009A",NA,0.433222645656174,0.183145847123625,"INTERMEDIA"
"PR080101000012",NA,NA,NA,NA
"PR08010100014C",NA,NA,NA,NA
"PR08010100014C",NA,NA,NA,NA
"PR08010100014C",NA,NA,NA,NA
"PR08010100014C",NA,NA,NA,NA
"PR08010100014C",NA,NA,NA,NA
"PR08010100018A",NA,NA,NA,NA
"PR08010100018A",NA,NA,NA,NA
"PR08010100018A",NA,NA,NA,NA
"PR08010100018A",NA,NA,NA,NA
"PR08010100018A",NA,NA,NA,NA
"PR08010100001A",NA,NA,NA,NA
"PR08010100001A",NA,NA,NA,NA
"PR08010100001A",NA,NA,NA,NA
"PR08010100001A",NA,NA,NA,NA
"PR08010100001A",NA,NA,NA,NA
"PR08010100001A",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR08010100001B",NA,NA,NA,NA
"PR080101000011",NA,NA,NA,NA
"PR080101000011",NA,NA,NA,NA
"PR08010100012B",NA,NA,NA,NA
"PR08010100012B",NA,NA,NA,NA
"PR08010100012B",NA,NA,NA,NA
"PR080101000020",NA,NA,NA,NA
"PR080169000007",NA,NA,NA,NA
"PR080120000043",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR080105000201",NA,NA,NA,NA
"PR08011300424A",NA,NA,NA,NA
"PR08011300424A",NA,NA,NA,NA
"PR080184000003",NA,NA,NA,NA
"PR080184000003",NA,NA,NA,NA
"PR080184000003",NA,NA,NA,NA
"PR08251500001A",NA,NA,NA,NA
"PR08251500001A",NA,NA,NA,NA
"PR082515000001",NA,NA,NA,NA
"PR082515000001",NA,NA,NA,NA
"PR082515000001",NA,NA,NA,NA
"PR082515000001",NA,NA,NA,NA
"PR082515000001",NA,NA,NA,NA
"PR082515000001",NA,NA,NA,NA
"PR080257000012",NA,NA,NA,NA
"PR080257000012",NA,NA,NA,NA
"PR080257000012",NA,NA,NA,NA
"PR080257000012",NA,NA,NA,NA
"PR08010600257B",NA,NA,NA,NA
"PR08010600257B",NA,NA,NA,NA
"PR08010600257B",NA,NA,NA,NA
"PR08010600257B",NA,NA,NA,NA
"PR08010600257B",NA,NA,NA,NA
"PR08010600257B",NA,NA,NA,NA
"PR08010600257B",NA,NA,NA,NA
"PR080106000268",NA,NA,NA,NA
"PR080106000268",NA,NA,NA,NA
"PR080106000268",NA,NA,NA,NA
"PR080106000268",NA,NA,NA,NA
"PR080106000268",NA,NA,NA,NA
"PR080106000268",NA,NA,NA,NA
"PR080106000268",NA,NA,NA,NA
"PR080113000416",NA,NA,NA,NA
"PR080113000416",NA,NA,NA,NA
"PR080113000416",NA,NA,NA,NA
"PR080113000416",NA,NA,NA,NA
"PR080113000416",NA,NA,NA,NA
"PR080113000416",NA,NA,NA,NA
"PR080114000606",NA,NA,NA,NA
"PR080124000008",NA,NA,NA,NA
"PR080124000008",NA,NA,NA,NA
"PR080124000008",NA,NA,NA,NA
"PR080124000008",NA,NA,NA,NA
"PR080124000008",NA,NA,NA,NA
"PR080124000008",NA,NA,NA,NA
"PR08010200050F",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000032",NA,NA,NA,NA
"PR080121000036",NA,NA,NA,NA
"PR080121000036",NA,NA,NA,NA
"PR080121000036",NA,NA,NA,NA
"PR080121000036",NA,NA,NA,NA
"PR080121000036",NA,NA,NA,NA
"PR080121000031",NA,NA,NA,NA
"PR080121000031",NA,NA,NA,NA
"PR08010600256C",NA,NA,NA,NA
"PR08010600256C",NA,NA,NA,NA
"PR08010600256C",NA,NA,NA,NA
"PR08010600256C",NA,NA,NA,NA
"PR08010600257C",NA,NA,NA,NA
"PR08010600257C",NA,NA,NA,NA
"PR08010600257C",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR080106000259",NA,NA,NA,NA
"PR08010200051F",NA,NA,NA,NA
"PR08010200051F",NA,NA,NA,NA
"PR08010200051F",NA,NA,NA,NA
"PR08010200054B",NA,NA,NA,NA
"PR08010200054B",NA,NA,NA,NA
"PR08010200054B",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR080285000003",NA,NA,NA,NA
"PR08010200062A",NA,NA,NA,NA
"PR08010200062A",NA,NA,NA,NA
"PR08010200062A",NA,NA,NA,NA
"PR08011400506Z",NA,NA,NA,NA
"PR080114000526",NA,NA,NA,NA
"PR080114000526",NA,NA,NA,NA
"PR080114000526",NA,NA,NA,NA
"PR080114000526",NA,NA,NA,NA
"PR080114000602",NA,NA,NA,NA
"PR080114000602",NA,NA,NA,NA
"PR080114000602",NA,NA,NA,NA
"PR08011400603A",NA,NA,NA,NA
"PR08011400603A",NA,NA,NA,NA
"PR08011400603A",NA,NA,NA,NA
"PR08011400603A",NA,NA,NA,NA
"PR080114000604",NA,NA,NA,NA
"PR080114000604",NA,NA,NA,NA
"PR080114000604",NA,NA,NA,NA
"PR08010100022B",NA,NA,NA,NA
"PR08010100022B",NA,NA,NA,NA
"PR08010100022B",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR080113000419",NA,NA,NA,NA
"PR08011300422B",NA,NA,NA,NA
"PR08011300422B",NA,NA,NA,NA
"PR08011300422B",NA,NA,NA,NA
"PR08010100008C",NA,NA,NA,NA
"PR08018500004B",NA,NA,NA,NA
"PR08018500004C",NA,NA,NA,NA
"PR08018500004B",NA,NA,NA,NA
"PR08018500004B",NA,NA,NA,NA
"PR080185000004",NA,NA,NA,NA
"PR080185000004",NA,NA,NA,NA
"PR080185000004",NA,NA,NA,NA
"PR08010100019B",NA,NA,NA,NA
"PR08010100019B",NA,NA,NA,NA
"PR08010100019B",NA,NA,NA,NA
"PR08010100008B",NA,NA,NA,NA
"PR08010100008B",NA,NA,NA,NA
"PR08010100008B",NA,NA,NA,NA
"PR08010100008B",NA,NA,NA,NA
"PR08010100015A",NA,NA,NA,NA
"PR08010100015A",NA,NA,NA,NA
"PR08010100015A",NA,NA,NA,NA
"PR08010100015A",NA,NA,NA,NA
"PR08010100002B",NA,NA,NA,NA
"PR08010100002B",NA,NA,NA,NA
"PR08010100002B",NA,NA,NA,NA
"PR08010100002B",NA,NA,NA,NA
"PR08010100014Z",NA,NA,NA,NA
"PR08010100014Z",NA,NA,NA,NA
"PR08010100014Z",NA,NA,NA,NA
"PR080101000019",NA,NA,NA,NA
"PR080101000019",NA,NA,NA,NA
"PR080101000019",NA,NA,NA,NA
"PR080101000019",NA,NA,NA,NA
"PR08012400008A",NA,NA,NA,NA
"PR08012400008A",NA,NA,NA,NA
"PR08012400008A",NA,NA,NA,NA
"PR08012400008A",NA,NA,NA,NA
"PR08012400008A",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000006",NA,NA,NA,NA
"PR080124000004",NA,NA,NA,NA
"PR080124000004",NA,NA,NA,NA
"PR080124000004",NA,NA,NA,NA
"PR080124000002",NA,NA,NA,NA
"PR080124000002",NA,NA,NA,NA
"PR080124000002",NA,NA,NA,NA
"PR080124000012",NA,NA,NA,NA
"PR080124000012",NA,NA,NA,NA
"PR080124000012",NA,NA,NA,NA
"PR080124000012",NA,NA,NA,NA
"PR08012400003A",NA,NA,NA,NA
"PR08012400003A",NA,NA,NA,NA
"PR08012400003A",NA,NA,NA,NA
"PR080124000002",NA,NA,NA,NA
"PR08010100008A",NA,NA,NA,NA
"PR08011500382A",NA,NA,NA,NA
"PR08011500382A",NA,NA,NA,NA
"PR08011500382A",NA,NA,NA,NA
"PR080115000382",NA,NA,NA,NA
"PR080115000382",NA,NA,NA,NA
"PR08015100001C",NA,0.672874101586338,0.362277152876125,"BAJA (Cultivo Sano/Húmedo)"
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000254",NA,NA,NA,NA
"PR080106000256",NA,NA,NA,NA
"PR080106000256",NA,NA,NA,NA
"PR080106000256",NA,NA,NA,NA
"PR080106000255",NA,NA,NA,NA
"PR080106000255",NA,NA,NA,NA
"PR080106000255",NA,NA,NA,NA
"PR080106000255",NA,NA,NA,NA
"PR080106000255",NA,NA,NA,NA
"PR080106000255",NA,NA,NA,NA
"PR080106000255",NA,NA,NA,NA
"PR080203000008",NA,NA,NA,NA
"PR080203000008",NA,NA,NA,NA
"PR080203000008",NA,NA,NA,NA
"PR080203000008",NA,NA,NA,NA
"PR080203000008",NA,NA,NA,NA
"PR080203000008",NA,NA,NA,NA
"PR080203000008",NA,NA,NA,NA
"PR080203000001",NA,NA,NA,NA
"PR080203000001",NA,NA,NA,NA
"PR080203000001",NA,NA,NA,NA
"PR080203000001",NA,NA,NA,NA
"PR080203000001",NA,NA,NA,NA
"PR080203000001",NA,NA,NA,NA
"PR080203000007",NA,NA,NA,NA
"PR080203000007",NA,NA,NA,NA
"PR080203000007",NA,NA,NA,NA
"PR080203000007",NA,NA,NA,NA
"PR080203000007",NA,NA,NA,NA
"PR080203000007",NA,NA,NA,NA
"PR080203000009",NA,NA,NA,NA
"PR080203000009",NA,NA,NA,NA
"PR080203000006",NA,NA,NA,NA
"PR08010500212B",NA,NA,NA,NA
"PR08010500212B",NA,NA,NA,NA
"PR08010500212B",NA,NA,NA,NA
"PR08010500212B",NA,NA,NA,NA
"PR08010500212B",NA,NA,NA,NA
"PR08010500212B",NA,NA,NA,NA
"PR08010500210A",NA,NA,NA,NA
"PR08010500210A",NA,NA,NA,NA
"PR08010500210A",NA,NA,NA,NA
"PR08010500210A",NA,NA,NA,NA
"PR080105000213",NA,NA,NA,NA
"PR080105000213",NA,NA,NA,NA
"PR080105000213",NA,NA,NA,NA
"PR080105000213",NA,NA,NA,NA
"PR080105000213",NA,NA,NA,NA
"PR080105000209",NA,NA,NA,NA
"PR080105000209",NA,NA,NA,NA
"PR08010500202B",NA,NA,NA,NA
"PR08010500202B",NA,NA,NA,NA
"PR08010500202C",NA,NA,NA,NA
"PR08010500202C",NA,NA,NA,NA
"PR08010500202C",NA,NA,NA,NA
"PR080105000214",NA,NA,NA,NA
"PR080105000214",NA,NA,NA,NA
"PR080105000214",NA,NA,NA,NA
"PR080105000214",NA,NA,NA,NA
"PR080105000214",NA,NA,NA,NA
"PR080105000214",NA,NA,NA,NA
"PR080105000214",NA,NA,NA,NA
"PR08010500202D",NA,NA,NA,NA
"PR08010500202D",NA,NA,NA,NA
"PR08010500202D",NA,NA,NA,NA
"PR080113000409",NA,0.770772393901696,0.53995105828462,"BAJA (Cultivo Sano/Húmedo)"
"PR080124000011",NA,NA,NA,NA
"PR080124000011",NA,NA,NA,NA
"PR080124000011",NA,NA,NA,NA
"PR08012400003B",NA,NA,NA,NA
"PR08012400003B",NA,NA,NA,NA
"PR08012400003B",NA,NA,NA,NA
"PR08010500208B",NA,NA,NA,NA
"PR08010500208B",NA,NA,NA,NA
"PR08010500216B",NA,NA,NA,NA
"PR08010500216B",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR08010500207A",NA,NA,NA,NA
"PR080105000204",NA,NA,NA,NA
"PR080105000204",NA,NA,NA,NA
"PR080105000204",NA,NA,NA,NA
"PR080105000204",NA,NA,NA,NA
"PR080105000204",NA,NA,NA,NA
"PR080105000204",NA,NA,NA,NA
"PR080105000204",NA,NA,NA,NA
"PR080105000205",NA,NA,NA,NA
"PR080105000205",NA,NA,NA,NA
"PR080105000205",NA,NA,NA,NA
"PR080105000205",NA,NA,NA,NA
"PR08010200066F",NA,NA,NA,NA
"PR08010200066F",NA,NA,NA,NA
"PR080102000072",NA,NA,NA,NA
"PR080105000206",NA,NA,NA,NA
"PR080105000206",NA,NA,NA,NA
"PR080105000206",NA,NA,NA,NA
"PR080105000206",NA,NA,NA,NA
"PR080105000206",NA,NA,NA,NA
"PR080105000215",NA,NA,NA,NA
"PR08010500215A",NA,NA,NA,NA
"PR08010500215A",NA,NA,NA,NA
"PR08010500215A",NA,NA,NA,NA
"PR08010500215A",NA,NA,NA,NA
"PR08010500215A",NA,NA,NA,NA
"PR082530000006",NA,NA,NA,NA
"PR082530000006",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000002",NA,NA,NA,NA
"PR082530000004",NA,NA,NA,NA
"PR082530000004",NA,NA,NA,NA
"PR082530000005",NA,NA,NA,NA
"PR08010400164A",NA,NA,NA,NA
"PR08010400164A",NA,NA,NA,NA
"PR08010400164A",NA,NA,NA,NA
"PR08029100002A",NA,NA,NA,NA
"PR08029100002A",NA,NA,NA,NA
"PR08029100002A",NA,NA,NA,NA
"PR08029100002A",NA,NA,NA,NA
"PR08029100002A",NA,NA,NA,NA
"PR08029100002A",NA,NA,NA,NA
"PR080291000002",NA,NA,NA,NA
"PR080291000002",NA,NA,NA,NA
"PR080104000152",NA,0.656776397961837,0.425596993703109,"BAJA (Cultivo Sano/Húmedo)"
"PR080104000152",NA,0.693641960949522,0.554199172740166,"BAJA (Cultivo Sano/Húmedo)"
"PR080104000152",NA,0.734972878201736,0.668844641294867,"BAJA (Cultivo Sano/Húmedo)"
"PR080104000152",NA,0.806417502757216,0.694843966793115,"BAJA (Cultivo Sano/Húmedo)"
"PR080104000152",NA,0.802450599325855,0.676302976684549,"BAJA (Cultivo Sano/Húmedo)"
"PR080104000152",NA,0.752956920986202,0.629788649594734,"BAJA (Cultivo Sano/Húmedo)"
"PR080104000152",NA,0.717856833938577,0.667612564917966,"BAJA (Cultivo Sano/Húmedo)"
"PR080169000006",NA,NA,NA,NA
"PR080128000011",NA,0.723847856185033,0.558022701544056,"BAJA (Cultivo Sano/Húmedo)"
"PR08010100010F",NA,NA,NA,NA
"PR08010100010H",NA,NA,NA,NA
"PR08010100010F",NA,NA,NA,NA
"PR08010400163Z",NA,NA,NA,NA
"PR08010400163Z",NA,NA,NA,NA
"PR08010400163Z",NA,NA,NA,NA
"PR080299000005",NA,NA,NA,NA
"PR080299000005",NA,NA,NA,NA
"PR080299000005",NA,NA,NA,NA
"PR080102000062",NA,NA,NA,NA
"PR080102000062",NA,NA,NA,NA
"PR080102000062",NA,NA,NA,NA
"PR080102000062",NA,NA,NA,NA
"PR08017900002A",NA,NA,NA,NA
"PR08017900002A",NA,NA,NA,NA
"PR08017900002A",NA,NA,NA,NA
"PR08017900002A",NA,NA,NA,NA
"PR080606000001",NA,NA,NA,NA
"PR080606000001",NA,NA,NA,NA
"PR080185000005",NA,NA,NA,NA
"PR08010100009F",NA,NA,NA,NA
"PR08010100010E",NA,NA,NA,NA
"PR08010100010F",NA,NA,NA,NA
"PR08010100010G",NA,NA,NA,NA
"PR080196000001",NA,0.420969472210709,0.0531756863538809,"INTERMEDIA"
"PR080196000001",NA,0.332360643994277,-0.055927672855999,"INTERMEDIA"
"PR080115000385",NA,NA,NA,NA
"PR080115000385",NA,NA,NA,NA
"PR080115000385",NA,NA,NA,NA
"PR080115000385",NA,NA,NA,NA
"PR080115000380",NA,NA,NA,NA
"PR080115000380",NA,NA,NA,NA
"PR080115000380",NA,NA,NA,NA
"PR08018500006A",NA,NA,NA,NA
"PR082526000014",NA,NA,NA,NA
"PR082526000014",NA,NA,NA,NA
"PR082526000014",NA,NA,NA,NA
"PR082526000013",NA,NA,NA,NA
"PR082526000013",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266E",NA,NA,NA,NA
"PR08010600266B",NA,NA,NA,NA
"PR08010600266B",NA,NA,NA,NA
"PR08010600266B",NA,NA,NA,NA
"PR08010600266B",NA,NA,NA,NA
"PR08010600258A",NA,NA,NA,NA
"PR08010600258A",NA,NA,NA,NA
"PR08010600258A",NA,NA,NA,NA
"PR08010600258C",NA,NA,NA,NA
"PR080106000267",NA,NA,NA,NA
"PR080106000267",NA,NA,NA,NA
"PR080106000267",NA,NA,NA,NA
"PR080106000267",NA,NA,NA,NA
"PR08010500208A",NA,NA,NA,NA
"PR08010500208A",NA,NA,NA,NA
"PR08010500208A",NA,NA,NA,NA
"PR08010500208A",NA,NA,NA,NA
"PR08010500208A",NA,NA,NA,NA
"PR08010500202A",NA,NA,NA,NA
"PR08010500202A",NA,NA,NA,NA
"PR08010500211B",NA,NA,NA,NA
"PR08010500211B",NA,NA,NA,NA
"PR08020300003B",NA,NA,NA,NA
"PR08011300404B",NA,0.162727787083051,-0.182743215380611,"ALTA (Extrema Resequedad)"
"PR080124000015",NA,NA,NA,NA
"PR080124000015",NA,NA,NA,NA
"PR080124000015",NA,NA,NA,NA
"PR08010100023A",NA,NA,NA,NA
"PR08010100023A",NA,NA,NA,NA
"PR08010100023A",NA,NA,NA,NA
"PR08010100023A",NA,NA,NA,NA
"PR08010100024A",NA,NA,NA,NA
"PR08010100024A",NA,NA,NA,NA
"PR08010100024A",NA,NA,NA,NA
"PR08010100024A",NA,NA,NA,NA
"PR08010100022A",NA,NA,NA,NA
"PR08010100022A",NA,NA,NA,NA
"PR080227000015",NA,0.790592010769504,0.635865315365304,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000015",NA,0.815146957558168,0.671703381964648,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000015",NA,0.791700071006856,0.622093445349241,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000015",NA,0.809130388657652,0.656599651376945,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000015",NA,0.809640515749262,0.647964837138501,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000010",NA,0.665185368705199,0.560825011684283,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000010",NA,0.757704875681727,0.569744578308548,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000010",NA,0.817061373438748,0.660120878143144,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000010",NA,0.776950604240611,0.581719915403458,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000010",NA,0.599603559470922,0.306337447771868,"INTERMEDIA"
"PR080227000010",NA,0.747876626630537,0.598285487041173,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000010",NA,0.583763198935002,0.510557443708917,"INTERMEDIA"
"PR08022700014A",NA,0.82189811835884,0.689849463200744,"BAJA (Cultivo Sano/Húmedo)"
"PR080227000014",NA,0.701484362315052,0.609321191169895,"BAJA (Cultivo Sano/Húmedo)"
"PR080195000001",NA,0.686841227717134,0.552496294353363,"BAJA (Cultivo Sano/Húmedo)"
"PR080195000001",NA,0.65593014105987,0.518885458324444,"BAJA (Cultivo Sano/Húmedo)"
"PR080124000007",NA,NA,NA,NA
"PR080124000007",NA,NA,NA,NA
"PR080124000007",NA,NA,NA,NA
"PR080124000007",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100004A",NA,NA,NA,NA
"PR08010100006A",NA,NA,NA,NA
"PR08010100006A",NA,NA,NA,NA
"PR08010100006A",NA,NA,NA,NA
"PR08010100006A",NA,NA,NA,NA
"PR080101000021",NA,NA,NA,NA
"PR080101000021",NA,NA,NA,NA
"PR08010100018F",NA,NA,NA,NA
"PR08010100018F",NA,NA,NA,NA
"PR08010100018F",NA,NA,NA,NA
"PR08010100018F",NA,NA,NA,NA
"PR08010100018F",NA,NA,NA,NA
"PR08010100018F",NA,NA,NA,NA
"PR08010100008D",NA,NA,NA,NA
"PR080102000063",NA,NA,NA,NA
"PR080102000063",NA,NA,NA,NA
"PR080102000063",NA,NA,NA,NA
"PR08010100009B",NA,NA,NA,NA
"PR08010100005A",NA,NA,NA,NA
"PR08010100005A",NA,NA,NA,NA
"PR08010100005A",NA,NA,NA,NA
"PR08010100005A",NA,NA,NA,NA
"PR08010100005A",NA,NA,NA,NA
"PR082505000011",NA,NA,NA,NA
"PR082505000011",NA,NA,NA,NA
"PR082505000011",NA,NA,NA,NA
"PR082505000011",NA,NA,NA,NA
"PR082505000011",NA,NA,NA,NA
"PR082505000011",NA,NA,NA,NA
"PR082505000011",NA,NA,NA,NA
